STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WESF,WESF_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-16,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-17,0,"T,,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-18,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-19,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-20,0,"T,,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-21,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-22,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-23,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-24,0.01,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-25,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-26,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-27,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-28,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-29,0.33,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-11-30,0.24,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-12-01,0.66,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-12-02,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-12-03,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-12-04,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-12-08,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-12-09,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-12-10,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-12-11,0,"T,,N",0,"T,,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-12-12,0.36,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-12-13,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-12-14,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-12-15,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-12-16,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-12-17,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-12-21,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-12-30,0.01,",,N",0,"T,,N",0,"T,,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-12-31,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-01,0,",,7,0700",0,",,7",0,",,7,0700",42,",,7",29,",,7",31,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-02,0,",,7,0700",0,",,7",0,",,7,0700",32,",,7",27,",,7",27,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-03,0,",,7,0700",0,",,7",0,",,7,0700",38,",,7",27,",,7",33,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-04,0,",,7,0700",0,",,7",0,",,7,0700",41,",,7",23,",,7",23,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-05,0,",,7,0700",0,",,7",0,",,7,0700",26,",,7",4,",,7",8,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-06,0,",,7,0700",0,",,7",0,",,7,0700",27,",,7",8,",,7",15,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-07,0,",,7,0700",0,",,7",0,",,7,0700",37,",,7",15,",,7",17,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-08,0,",,7,0700",0,",,7",0,",,7,0700",42,",,7",15,",,7",29,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-09,0.06,",,7,0700",0,",,7",0,",,7,0700",38,",,7",28,",,7",38,",,7,0700",,,,,1,",,7",,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-10,1.32,",,7,0700",0,",,7",0,",,7,0700",50,",,7",28,",,7",50,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-11,0.03,",,7,0700",0,",,7",0,",,7,0700",52,",,7",16,",,7",16,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-12,0,",,7,0700",0,",,7",0,",,7,0700",27,",,7",14,",,7",27,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-13,0.21,",,7,0700",2.7,",,7",3,",,7,0700",33,",,7",10,",,7",11,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-14,0,",,7,0700",0,",,7",2,",,7,0700",26,",,7",11,",,7",26,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-15,0,",,7,0700",0,",,7",0,"T,,7,0700",45,",,7",25,",,7",30,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-16,0.33,",,7,0700",0,",,7",0,",,7,0700",52,",,7",30,",,7",37,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-17,0,",,7,0700",0,",,7",0,",,7,0700",42,",,7",29,",,7",29,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-18,0,"T,,7,0700",0,"T,,7",0,"T,,7,0700",30,",,7",6,",,7",10,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-19,0,",,7,0700",0,",,7",0,",,7,0700",14,",,7",5,",,7",7,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-20,0,",,7,0700",0,",,7",0,",,7,0700",19,",,7",7,",,7",11,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-21,0,",,7,0700",0,",,7",0,",,7,0700",21,",,7",11,",,7",18,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-22,0,"T,,7,0700",0,"T,,7",0,"T,,7,0700",26,",,7",9,",,7",19,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-23,1.69,",,7,0700",19,",,7",17,",,7,0700",20,",,7",15,",,7",18,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-24,1.12,",,7,0700",12.5,",,7",27,",,7,0700",21,",,7",9,",,7",18,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-25,0,",,7,0700",0,",,7",26,",,7,0700",28,",,7",7,",,7",16,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-26,0,"T,,7,0700",0,",,7",24,",,7,0700",40,",,7",16,",,7",40,",,7,0700",,,,,,,,,,,1,",,7",,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-27,0,",,7,0700",0,",,7",14,",,7,0700",48,",,7",30,",,7",30,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-28,0,",,7,0700",0,",,7",13,",,7,0700",34,",,7",11,",,7",27,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-29,0,",,7,0700",0,",,7",12,",,7,0700",36,",,7",27,",,7",30,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-30,0,",,7,0700",0,",,7",11,",,7,0700",32,",,7",13,",,7",26,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-01-31,0,",,7,0700",0,",,7",9,",,7,0700",51,",,7",26,",,7",51,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-01,0,",,7,0700",0,",,7",6,",,7,0700",58,",,7",46,",,7",48,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-02,0.1,",,7,0700",0,",,7",4,",,7,0700",48,",,7",24,",,7",26,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-03,0.51,",,7,0700",0,",,7",3,",,7,0700",44,",,7",26,",,7",40,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-04,0.74,",,7,0700",0,",,7",0,"T,,7,0700",54,",,7",39,",,7",39,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-05,0,",,7,0700",0,",,7",0,"T,,7,0700",40,",,7",23,",,7",28,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-06,0,"T,,7,0700",0,"T,,7",0,"T,,7,0700",42,",,7",20,",,7",37,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-07,0,",,7,0700",0,",,7",0,"T,,7,0700",43,",,7",21,",,7",42,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-08,0,",,7,0700",0,",,7",0,",,7,0700",44,",,7",21,",,7",24,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-09,0.15,",,7,0700",1.5,",,7",2,",,7,0700",40,",,7",24,",,7",29,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-10,0.34,",,7,0700",5,",,7",5,",,7,0700",31,",,7",21,",,7",21,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-11,0,",,7,0700",0,",,7",4,",,7,0700",26,",,7",11,",,7",12,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-12,0,",,7,0700",0,",,7",4,",,7,0700",25,",,7",-1,",,7",6,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-13,0,",,7,0700",0,",,7",4,",,7,0700",21,",,7",6,",,7",9,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-14,0,",,7,0700",0,",,7",4,",,7,0700",12,",,7",-1,",,7",4,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-15,0.12,",,7,0700",1.2,",,7",5,",,7,0700",18,",,7",4,",,7",18,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-16,1.22,",,7,0700",1,",,7",3,",,7,0700",44,",,7",18,",,7",37,",,7,0700",,,,,,,,,1,",,7",1,",,7",,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-17,0.26,",,7,0700",0,",,7",2,",,7,0700",38,",,7",31,",,7",31,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-18,0,",,7,0700",0,",,7",2,",,7,0700",35,",,7",18,",,7",18,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-19,0,",,7,0700",0,",,7",2,",,7,0700",32,",,7",11,",,7",14,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-20,0,",,7,0700",0,",,7",1,",,7,0700",52,",,7",14,",,7",52,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-21,0,",,7,0700",0,",,7",0,"T,,7,0700",60,",,7",33,",,7",50,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-22,0.16,",,7,0700",0,",,7",0,"T,,7,0700",50,",,7",26,",,7",37,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-23,0,"T,,7,0700",0,"T,,7",0,"T,,7,0700",46,",,7",29,",,7",32,",,7,0700",,,,,1,",,7",,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-24,0.17,",,7,0700",0,",,7",0,",,7,0700",36,",,7",31,",,7",34,",,7,0700",,,,,1,",,7",,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-25,1.16,",,7,0700",0,",,7",0,",,7,0700",56,",,7",34,",,7",36,",,7,0700",,,,,,,1,",,7",,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-26,0,"T,,7,0700",0.1,",,7",0,"T,,7,0700",36,",,7",23,",,7",24,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-27,0,",,7,0700",0,",,7",0,",,7,0700",31,",,7",18,",,7",23,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-28,0,",,7,0700",0,",,7",0,",,7,0700",39,",,7",23,",,7",39,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-02-29,0,",,7,0700",0,",,7",0,",,7,0700",60,",,7",39,",,7",46,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-01,0,"T,,7,0700",0,",,7",0,",,7,0700",48,",,7",30,",,7",36,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-02,0,",,7,0700",0,",,7",0,",,7,0700",58,",,7",26,",,7",26,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-03,0,",,7,0700",0,",,7",0,",,7,0700",30,",,7",18,",,7",22,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-04,0.08,",,7,0700",0.8,",,7",1,",,7,0700",32,",,7",22,",,7",31,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-05,0,",,7,0700",0,",,7",0,",,7,0700",32,",,7",22,",,7",29,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-06,0,",,7,0700",0,",,7",0,",,7,0700",38,",,7",29,",,7",37,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-07,0,",,7,0700",0,",,7",0,",,7,0700",44,",,7",25,",,7",42,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-08,0,",,7,0700",0,",,7",0,",,7,0700",62,",,7",38,",,7",49,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-09,0,",,7,0700",0,",,7",0,",,7,0700",72,",,7",39,",,7",50,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-10,0,",,7,0700",0,",,7",0,",,7,0700",74,",,7",38,",,7",61,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-11,0,"T,,7,0700",0,",,7",0,",,7,0700",73,",,7",50,",,7",53,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-12,0,",,7,0700",0,",,7",0,",,7,0700",64,",,7",36,",,7",48,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-13,0,",,7,0700",0,",,7",0,",,7,0700",55,",,7",48,",,7",49,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-14,1,",,7,0700",0,",,7",0,",,7,0700",55,",,7",40,",,7",41,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-15,0.05,",,7,0700",0,",,7",0,",,7,0700",44,",,7",38,",,7",39,",,7,0700",,,,,1,",,7",,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-16,0.03,",,7,0700",0,",,7",0,",,7,0700",57,",,7",37,",,7",56,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-17,0,",,7,0700",0,",,7",0,",,7,0700",69,",,7",35,",,7",50,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-18,0.05,",,7,0700",0,",,7",0,",,7,0700",55,",,7",33,",,7",42,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-19,0,",,7,0700",0,",,7",0,",,7,0700",56,",,7",31,",,7",34,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-20,0.1,",,7,0700",0,"T,,7",0,"T,,7,0700",37,",,7",30,",,7",30,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-21,0,"T,,7,0700",0,"T,,7",0,",,7,0700",39,",,7",27,",,7",38,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-22,0,",,7,0700",0,",,7",0,",,7,0700",41,",,7",25,",,7",36,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-23,0,",,7,0700",0,",,7",0,",,7,0700",56,",,7",36,",,7",56,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-24,0,",,7,0700",0,",,7",0,",,7,0700",66,",,7",38,",,7",62,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-25,0.12,",,7,0700",0,",,7",0,",,7,0700",72,",,7",54,",S,7",54,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-26,0,",,7,0700",0,",,7",0,",,7,0700",61,",,7",26,",,7",27,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-27,0,",,7,0700",0,",,7",0,",,7,0700",55,",,7",26,",,7",48,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-28,0.71,",,7,0700",0,",,7",0,",,7,0700",49,",,7",42,",,7",45,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-29,0,",,7,0700",0,",,7",0,",,7,0700",57,",,7",36,",,7",37,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-30,0,",,7,0700",0,",,7",0,",,7,0700",52,",,7",25,",,7",30,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-03-31,0,",,7,0700",0,",,7",0,",,7,0700",58,",,7",30,",,7",54,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-01,0.02,",,7,0700",0,",,7",0,",,7,0700",65,",,7",54,",,7",61,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-02,0.02,",,7,0700",0,",,7",0,",,7,0700",73,",,7",44,",,7",50,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-03,0,"T,,7,0700",0,"T,,7",0,"T,,7,0700",,,24,",,7",38,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-04,0.02,",,7,0700",0,",,7",0,",,7,0700",50,",,7",30,",,7",50,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-05,0.07,",,7,0700",0,"T,,7",0,",,7,0700",63,",,7",20,",,7",22,",,7,0700",,,,,,,,,,,,,,
USC00368308,"SOUTH MOUNTAIN, PA US",39.8582,-77.4774,463.3,2016-04-06,0,",,7,0700",0,",,7",0,",,7,0700",39,",,7",20,",,7",37,",,7,0700",,,,,,,,,,,,,,
